subjID	choice	gain	loss
42	1	100	0
42	2	100	0
42	4	50	0
42	1	100	300
42	2	100	0
42	4	50	250
42	2	100	0
42	1	100	0
42	3	50	50
42	3	50	0
42	4	50	0
42	1	100	350
42	2	100	1250
42	4	50	0
42	4	50	0
44	1	100	0
44	1	100	0
44	2	100	0
44	2	100	0
44	3	50	0
44	3	50	0
44	4	50	0
44	4	50	0
44	1	100	150
44	1	100	0
44	1	100	300
44	2	100	0
44	2	100	0
44	2	100	0
44	2	100	0
44	2	100	0
44	2	100	0
44	2	100	1250
44	2	100	0
44	3	50	50
44	3	50	0
44	3	50	50
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	250
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	0
44	2	100	0
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	250
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	250
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	250
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	0
44	1	100	0
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	0
44	2	100	0
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	0
44	1	100	200
44	4	50	0
44	4	50	250
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	0
44	3	50	0
44	4	50	0
44	4	50	0
44	4	50	0
44	4	50	0
44	3	50	50
44	4	50	0
44	4	50	250
44	4	50	0
44	4	50	0
44	4	50	0
44	1	100	0
44	4	50	0
44	4	50	0
44	4	50	0
44	3	50	0
44	4	50	0
44	4	50	0
44	4	50	250
44	4	50	0
44	4	50	0
44	4	50	0
45	1	100	0
45	2	100	0
45	3	50	0
45	4	50	0
45	1	100	0
45	2	100	0
45	1	100	150
45	2	100	0
45	3	50	0
45	4	50	0
45	2	100	0
45	3	50	50
45	2	100	0
45	4	50	0
45	2	100	0
45	4	50	0
45	2	100	0
45	4	50	0
45	2	100	0
45	4	50	0
45	2	100	1250
45	4	50	0
45	4	50	0
45	4	50	0
45	4	50	250
45	3	50	0
45	3	50	50
45	3	50	0
45	1	100	0
45	1	100	300
45	3	50	50
45	4	50	0
45	4	50	0
45	4	50	0
45	4	50	0
45	4	50	0
45	4	50	0
45	3	50	0
45	2	100	0
45	1	100	0
45	2	100	0
45	3	50	50
45	3	50	50
45	3	50	0
45	3	50	25
45	3	50	75
45	2	100	0
45	2	100	0
45	3	50	0
45	3	50	0
45	3	50	0
45	3	50	25
45	3	50	75
45	3	50	0
45	3	50	50
45	3	50	0
45	3	50	0
45	3	50	0
45	3	50	50
45	3	50	25
45	3	50	50
45	3	50	0
45	3	50	0
45	3	50	75
45	3	50	50
45	3	50	0
45	3	50	0
45	3	50	0
45	3	50	25
45	3	50	25
45	3	50	0
45	3	50	75
45	3	50	0
45	3	50	50
45	3	50	75
45	3	50	0
45	3	50	0
45	3	50	50
45	3	50	0
45	3	50	50
45	3	50	0
45	3	50	50
45	3	50	0
45	3	50	50
45	3	50	50
45	3	50	0
45	3	50	25
45	3	50	75
45	3	50	0
45	3	50	0
45	4	50	0
45	2	100	1250
45	3	50	0
45	3	50	25
45	3	50	75
45	3	50	0
45	3	50	50
45	3	50	0
45	3	50	0
45	3	50	0
46	1	100	0
46	3	50	0
46	2	100	0
46	1	100	0
46	3	50	0
46	3	50	50
46	4	50	0
46	2	100	0
46	1	100	150
46	2	100	0
46	2	100	0
46	2	100	0
46	2	100	0
46	2	100	0
46	2	100	0
46	2	100	1250
46	3	50	0
46	4	50	0
46	3	50	50
46	1	100	0
46	2	100	0
46	2	100	0
46	2	100	0
46	1	100	300
46	3	50	0
46	4	50	0
46	3	50	50
46	3	50	0
46	3	50	50
46	4	50	0
46	4	50	0
46	4	50	0
46	3	50	50
46	4	50	0
46	4	50	0
46	4	50	0
46	4	50	250
46	3	50	0
46	3	50	25
46	3	50	75
46	2	100	0
46	1	100	0
46	1	100	200
46	1	100	0
46	1	100	250
46	4	50	0
46	4	50	0
46	4	50	0
46	4	50	0
46	4	50	0
46	4	50	0
46	3	50	0
46	1	100	350
46	2	100	1250
46	1	100	0
46	1	100	350
46	2	100	0
46	2	100	0
46	3	50	0
46	4	50	0
46	1	100	0
46	2	100	0
46	3	50	0
46	4	50	0
46	1	100	250
46	1	100	200
46	2	100	0
46	2	100	0
46	2	100	0
46	3	50	25
46	4	50	0
46	4	50	250
46	4	50	0
46	4	50	0
46	1	100	0
46	1	100	300
46	1	100	150
46	1	100	0
46	1	100	0
46	2	100	1250
46	1	100	0
46	1	100	300
46	2	100	0
46	2	100	0
46	2	100	0
46	3	50	75
46	3	50	0
46	3	50	50
46	3	50	0
46	3	50	0
46	3	50	0
46	3	50	50
46	3	50	25
46	3	50	50
46	3	50	0
46	3	50	0
46	3	50	75
46	3	50	50
46	3	50	0
46	3	50	0
47	1	100	0
47	2	100	0
47	3	50	0
47	4	50	0
47	1	100	0
47	2	100	0
47	3	50	0
47	4	50	0
47	1	100	150
47	2	100	0
47	3	50	50
47	4	50	0
47	4	50	0
47	4	50	0
47	2	100	0
47	2	100	0
47	2	100	0
47	2	100	0
47	4	50	0
47	2	100	0
47	2	100	1250
47	4	50	0
47	4	50	0
47	3	50	0
47	3	50	50
47	3	50	0
47	3	50	50
47	3	50	0
47	1	100	0
47	1	100	300
47	3	50	50
47	3	50	50
47	3	50	0
47	2	100	0
47	3	50	25
47	3	50	75
47	3	50	0
47	3	50	0
47	3	50	0
47	3	50	25
47	2	100	0
47	3	50	75
47	4	50	0
47	3	50	0
47	3	50	50
47	3	50	0
47	3	50	0
47	3	50	0
47	1	100	0
47	3	50	50
47	3	50	25
47	3	50	50
47	3	50	0
47	3	50	0
47	3	50	75
47	3	50	50
47	3	50	0
47	3	50	0
47	2	100	0
47	3	50	0
47	3	50	25
47	3	50	25
47	3	50	0
47	3	50	75
47	3	50	0
47	3	50	50
47	3	50	75
47	3	50	0
47	3	50	0
47	3	50	50
47	3	50	0
47	3	50	50
47	3	50	0
47	3	50	50
47	3	50	0
47	3	50	50
47	3	50	50
47	3	50	0
47	3	50	25
47	3	50	75
47	3	50	0
47	3	50	0
47	3	50	0
47	3	50	25
47	3	50	75
47	3	50	0
47	3	50	50
47	3	50	0
47	3	50	0
47	3	50	0
47	3	50	50
47	3	50	25
47	3	50	50
47	3	50	0
47	4	50	250
47	3	50	0
47	1	100	200
47	3	50	75
47	3	50	50
47	3	50	0
48	2	100	0
48	2	100	0
48	2	100	0
48	4	50	0
48	3	50	0
48	2	100	0
48	2	100	0
48	2	100	0
48	1	100	0
48	3	50	0
48	4	50	0
48	1	100	0
48	2	100	0
48	1	100	150
48	2	100	0
48	2	100	1250
48	3	50	50
48	4	50	0
48	4	50	0
48	1	100	0
48	3	50	0
48	3	50	50
48	2	100	0
48	1	100	300
48	3	50	0
48	4	50	0
48	4	50	0
48	4	50	0
48	4	50	0
48	4	50	0
48	4	50	250
48	2	100	0
48	4	50	0
48	1	100	0
48	3	50	50
48	1	100	200
48	4	50	0
48	4	50	0
48	4	50	0
48	2	100	0
48	4	50	0
48	4	50	0
48	4	50	0
48	1	100	0
48	4	50	0
48	4	50	0
48	4	50	250
48	1	100	250
48	2	100	0
48	3	50	0
48	2	100	1250
48	1	100	350
48	4	50	0
48	4	50	0
48	4	50	0
48	1	100	0
48	4	50	0
48	4	50	0
48	1	100	350
48	4	50	0
48	3	50	50
48	4	50	0
48	1	100	0
48	1	100	250
48	4	50	0
48	4	50	250
48	2	100	0
48	2	100	0
48	2	100	0
48	4	50	0
48	1	100	200
48	4	50	0
48	4	50	0
48	2	100	0
48	4	50	0
48	2	100	0
48	4	50	0
48	4	50	250
48	2	100	0
48	2	100	1250
48	1	100	0
48	2	100	0
48	4	50	0
48	4	50	0
48	4	50	0
48	2	100	0
48	1	100	300
48	4	50	0
48	4	50	0
48	4	50	0
48	1	100	150
48	4	50	0
48	4	50	0
48	4	50	0
48	1	100	0
48	1	100	0
48	1	100	0
48	4	50	0
48	4	50	0
48	4	50	0
50	1	100	0
50	3	50	0
50	4	50	0
50	2	100	0
50	2	100	0
50	2	100	0
50	2	100	0
50	2	100	0
50	1	100	0
50	1	100	150
50	3	50	0
50	3	50	50
50	4	50	0
50	4	50	0
50	2	100	0
50	4	50	0
50	3	50	0
50	2	100	0
50	4	50	0
50	3	50	50
50	2	100	0
50	4	50	0
50	2	100	1250
50	4	50	0
50	4	50	0
50	1	100	0
50	1	100	300
50	4	50	0
50	2	100	0
50	4	50	250
50	2	100	0
50	3	50	0
50	1	100	0
50	2	100	0
50	3	50	50
50	4	50	0
50	1	100	200
50	2	100	0
50	3	50	0
50	4	50	0
50	1	100	0
50	2	100	1250
50	3	50	50
50	4	50	0
50	1	100	250
50	4	50	0
50	2	100	0
50	3	50	50
50	4	50	0
50	1	100	350
50	4	50	0
50	2	100	0
50	3	50	0
50	4	50	0
50	1	100	0
50	4	50	0
50	2	100	0
50	3	50	25
50	1	100	350
50	2	100	0
50	3	50	75
50	4	50	0
50	3	50	0
50	2	100	0
50	1	100	0
50	4	50	250
50	3	50	0
50	2	100	0
50	1	100	250
50	3	50	0
50	2	100	1250
50	3	50	25
50	4	50	0
50	2	100	0
50	3	50	75
50	4	50	0
50	2	100	0
50	1	100	200
50	2	100	0
50	2	100	0
50	2	100	0
50	2	100	0
50	2	100	0
50	2	100	0
50	2	100	0
50	2	100	0
50	2	100	1250
50	2	100	0
50	2	100	0
50	2	100	0
50	2	100	0
50	2	100	0
50	2	100	0
50	2	100	0
50	2	100	0
50	2	100	0
50	2	100	0
50	2	100	0
50	2	100	0
50	2	100	0
51	2	100	0
51	3	50	0
51	2	100	0
51	3	50	0
51	2	100	0
51	3	50	50
51	2	100	0
51	2	100	0
51	2	100	0
51	2	100	0
51	2	100	0
51	2	100	1250
51	2	100	0
51	2	100	0
51	2	100	0
51	2	100	0
51	3	50	0
51	2	100	1250
51	2	100	0
51	3	50	50
51	3	50	0
51	3	50	50
51	3	50	0
51	3	50	50
51	3	50	50
51	2	100	0
51	3	50	0
51	4	50	0
51	1	100	0
51	3	50	25
51	3	50	75
51	3	50	0
51	3	50	0
51	3	50	0
51	3	50	25
51	3	50	75
51	3	50	0
51	2	100	0
51	1	100	0
51	4	50	0
51	1	100	150
51	1	100	0
51	1	100	300
51	1	100	0
51	1	100	200
51	1	100	0
51	3	50	50
51	3	50	0
51	3	50	0
51	3	50	0
51	3	50	50
51	2	100	0
51	3	50	25
51	4	50	0
51	4	50	0
51	4	50	0
51	4	50	0
51	3	50	50
51	3	50	0
51	4	50	0
51	4	50	0
51	4	50	0
51	4	50	250
51	4	50	0
51	4	50	0
51	4	50	0
51	4	50	0
51	4	50	0
51	4	50	0
51	3	50	0
51	3	50	75
51	3	50	50
51	3	50	0
51	3	50	0
51	4	50	0
51	3	50	0
51	4	50	0
51	4	50	0
51	4	50	250
51	4	50	0
51	4	50	0
51	4	50	0
51	4	50	0
51	4	50	0
51	4	50	0
51	4	50	0
51	4	50	0
51	4	50	250
51	4	50	0
51	4	50	0
51	4	50	0
51	4	50	0
51	4	50	0
51	4	50	250
51	4	50	0
51	4	50	0
51	4	50	0
51	4	50	0
51	4	50	0
51	4	50	0
52	1	100	0
52	1	100	0
52	3	50	0
52	3	50	0
52	2	100	0
52	2	100	0
52	4	50	0
52	4	50	0
52	1	100	150
52	3	50	50
52	2	100	0
52	2	100	0
52	4	50	0
52	4	50	0
52	2	100	0
52	4	50	0
52	2	100	0
52	4	50	0
52	2	100	0
52	4	50	0
52	2	100	0
52	4	50	0
52	2	100	1250
52	4	50	0
52	1	100	0
52	4	50	250
52	1	100	300
52	3	50	0
52	2	100	0
52	4	50	0
52	2	100	0
52	4	50	0
52	1	100	0
52	3	50	50
52	4	50	0
52	3	50	0
52	4	50	0
52	3	50	50
52	4	50	0
52	3	50	0
52	4	50	0
52	3	50	50
52	4	50	0
52	1	100	200
52	3	50	50
52	4	50	0
52	2	100	0
52	3	50	0
52	4	50	0
52	3	50	25
52	4	50	250
52	2	100	0
52	2	100	1250
52	2	100	0
52	3	50	75
52	1	100	0
52	1	100	250
52	1	100	350
52	3	50	0
52	4	50	0
52	3	50	0
52	4	50	0
52	3	50	0
52	4	50	0
52	3	50	25
52	4	50	0
52	3	50	75
52	4	50	0
52	3	50	0
52	4	50	0
52	3	50	50
52	1	100	0
52	4	50	0
52	3	50	0
52	4	50	0
52	3	50	0
52	4	50	250
52	1	100	350
52	2	100	0
52	3	50	0
52	4	50	0
52	3	50	50
52	4	50	0
52	3	50	25
52	4	50	0
52	3	50	50
52	4	50	0
52	3	50	0
52	4	50	0
52	3	50	0
52	4	50	250
52	1	100	0
52	3	50	75
52	4	50	0
52	4	50	0
52	4	50	0
52	4	50	0
52	4	50	0
52	4	50	0
52	4	50	0
53	1	100	0
53	1	100	0
53	1	100	150
53	1	100	0
53	1	100	300
53	2	100	0
53	2	100	0
53	2	100	0
53	2	100	0
53	2	100	0
53	2	100	0
53	2	100	0
53	2	100	0
53	2	100	1250
53	3	50	0
53	3	50	0
53	3	50	50
53	3	50	0
53	3	50	50
53	3	50	0
53	3	50	50
53	3	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	250
53	1	100	0
53	1	100	200
53	1	100	0
53	1	100	250
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	250
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	250
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	250
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	2	100	0
53	2	100	0
53	2	100	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	2	100	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	250
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	250
53	4	50	0
53	1	100	350
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	0
53	4	50	250
55	2	100	0
55	3	50	0
55	4	50	0
55	1	100	0
55	2	100	0
55	3	50	0
55	4	50	0
55	1	100	0
55	2	100	0
55	1	100	150
55	3	50	50
55	4	50	0
55	4	50	0
55	2	100	0
55	4	50	0
55	2	100	0
55	2	100	0
55	2	100	0
55	2	100	0
55	2	100	1250
55	2	100	0
55	2	100	0
55	2	100	0
55	2	100	0
55	4	50	0
55	3	50	0
55	4	50	0
55	2	100	1250
55	4	50	0
55	4	50	0
55	4	50	250
55	3	50	50
55	4	50	0
55	2	100	0
55	4	50	0
55	2	100	0
55	4	50	0
55	2	100	0
55	2	100	0
55	4	50	0
55	2	100	0
55	4	50	0
55	4	50	0
55	2	100	0
55	4	50	0
55	2	100	1250
55	4	50	0
55	2	100	0
55	4	50	0
55	2	100	0
55	2	100	0
55	1	100	0
55	3	50	0
55	4	50	250
55	2	100	0
55	3	50	50
55	1	100	300
55	2	100	0
55	4	50	0
55	2	100	0
55	1	100	0
55	2	100	0
55	4	50	0
55	3	50	0
55	2	100	0
55	4	50	0
55	2	100	0
55	4	50	0
55	2	100	0
55	4	50	0
55	3	50	50
55	1	100	200
55	1	100	0
55	1	100	250
55	1	100	350
55	2	100	1250
55	3	50	50
55	4	50	0
55	2	100	0
55	4	50	0
55	2	100	0
55	4	50	0
55	2	100	0
55	4	50	250
55	2	100	0
55	3	50	0
55	1	100	0
55	4	50	0
55	1	100	350
55	2	100	0
55	1	100	0
55	3	50	25
55	3	50	75
55	4	50	0
55	3	50	0
55	4	50	0
55	3	50	0
55	2	100	0
55	4	50	0
55	2	100	0
56	3	50	0
56	3	50	0
56	4	50	0
56	3	50	50
56	1	100	0
56	1	100	0
56	1	100	150
56	2	100	0
56	2	100	0
56	1	100	0
56	1	100	300
56	2	100	0
56	2	100	0
56	2	100	0
56	2	100	0
56	3	50	0
56	2	100	0
56	2	100	0
56	2	100	1250
56	2	100	0
56	2	100	0
56	2	100	0
56	2	100	0
56	2	100	1250
56	3	50	50
56	1	100	0
56	1	100	200
56	2	100	0
56	2	100	0
56	2	100	0
56	4	50	0
56	4	50	0
56	4	50	0
56	4	50	0
56	4	50	0
56	4	50	0
56	4	50	0
56	4	50	0
56	4	50	250
56	1	100	0
56	1	100	250
56	3	50	0
56	3	50	50
56	3	50	0
56	2	100	0
56	4	50	0
56	1	100	350
56	2	100	0
56	3	50	50
56	4	50	0
56	1	100	0
56	1	100	350
56	2	100	0
56	2	100	1250
56	1	100	0
56	1	100	250
56	1	100	200
56	3	50	50
56	3	50	0
56	3	50	25
56	2	100	0
56	2	100	0
56	2	100	0
56	2	100	0
56	2	100	0
56	4	50	0
56	3	50	75
56	2	100	0
56	1	100	0
56	3	50	0
56	4	50	0
56	1	100	300
56	2	100	0
56	1	100	150
56	2	100	0
56	1	100	0
56	4	50	0
56	3	50	0
56	2	100	0
56	1	100	0
56	2	100	0
56	3	50	0
56	2	100	1250
56	1	100	0
56	1	100	300
56	1	100	0
56	1	100	350
56	3	50	25
56	3	50	75
56	3	50	0
56	3	50	50
56	4	50	0
56	3	50	0
56	4	50	0
56	4	50	0
56	3	50	0
56	4	50	0
56	3	50	0
56	1	100	0
56	1	100	200
58	1	100	0
58	2	100	0
58	3	50	0
58	1	100	0
58	4	50	0
58	1	100	150
58	2	100	0
58	3	50	0
58	2	100	0
58	4	50	0
58	1	100	0
58	2	100	0
58	3	50	50
58	2	100	0
58	1	100	300
58	4	50	0
58	2	100	0
58	3	50	0
58	2	100	0
58	4	50	0
58	2	100	0
58	3	50	50
58	2	100	1250
58	4	50	0
58	1	100	0
58	1	100	200
58	2	100	0
58	4	50	0
58	3	50	0
58	1	100	0
58	2	100	0
58	4	50	0
58	3	50	50
58	2	100	0
58	1	100	250
58	2	100	0
58	4	50	0
58	1	100	350
58	2	100	1250
58	3	50	0
58	4	50	0
58	1	100	0
58	2	100	0
58	3	50	50
58	4	50	250
58	2	100	0
58	1	100	350
58	3	50	50
58	2	100	0
58	4	50	0
58	2	100	0
58	4	50	0
58	2	100	0
58	1	100	0
58	3	50	0
58	2	100	0
58	2	100	1250
58	4	50	0
58	3	50	25
58	1	100	250
58	2	100	0
58	2	100	0
58	3	50	75
58	4	50	0
58	1	100	200
58	2	100	0
58	3	50	0
58	4	50	0
58	1	100	0
58	2	100	0
58	3	50	0
58	4	50	0
58	3	50	0
58	2	100	0
58	1	100	300
58	3	50	25
58	2	100	0
58	4	50	0
58	2	100	0
58	4	50	0
58	2	100	0
58	1	100	150
58	1	100	0
58	1	100	0
58	1	100	0
58	1	100	300
58	1	100	0
58	1	100	350
58	1	100	0
58	2	100	0
58	1	100	200
58	3	50	75
58	4	50	0
58	4	50	250
58	2	100	0
58	2	100	1250
58	1	100	250
58	1	100	150
58	1	100	0
58	2	100	0
59	1	100	0
59	1	100	0
59	2	100	0
59	2	100	0
59	3	50	0
59	3	50	0
59	4	50	0
59	4	50	0
59	1	100	150
59	2	100	0
59	2	100	0
59	2	100	0
59	2	100	0
59	3	50	50
59	4	50	0
59	4	50	0
59	4	50	0
59	4	50	0
59	2	100	0
59	2	100	0
59	2	100	1250
59	4	50	0
59	4	50	0
59	4	50	0
59	4	50	250
59	3	50	0
59	3	50	50
59	1	100	0
59	1	100	300
59	4	50	0
59	2	100	0
59	4	50	0
59	2	100	0
59	4	50	0
59	2	100	0
59	4	50	0
59	2	100	0
59	4	50	0
59	2	100	1250
59	4	50	0
59	3	50	0
59	4	50	0
59	3	50	50
59	4	50	0
59	4	50	0
59	1	100	0
59	4	50	250
59	1	100	200
59	3	50	0
59	1	100	0
59	3	50	50
59	4	50	0
59	3	50	50
59	4	50	0
59	1	100	250
59	3	50	0
59	4	50	0
59	3	50	25
59	1	100	350
59	3	50	75
59	4	50	0
59	3	50	0
59	4	50	0
59	3	50	0
59	4	50	0
59	4	50	0
59	4	50	0
59	4	50	250
59	3	50	0
59	3	50	25
59	3	50	75
59	3	50	0
59	3	50	50
59	3	50	0
59	3	50	0
59	3	50	0
59	3	50	50
59	3	50	25
59	3	50	50
59	3	50	0
59	3	50	0
59	3	50	75
59	3	50	50
59	3	50	0
59	3	50	0
59	3	50	0
59	3	50	25
59	3	50	25
59	3	50	0
59	3	50	75
59	3	50	0
59	3	50	50
59	3	50	75
59	4	50	0
59	3	50	0
59	3	50	0
59	3	50	50
59	3	50	0
59	3	50	50
59	4	50	0
60	1	100	0
60	3	50	0
60	2	100	0
60	4	50	0
60	1	100	0
60	1	100	150
60	2	100	0
60	2	100	0
60	2	100	0
60	2	100	0
60	2	100	0
60	2	100	0
60	2	100	0
60	2	100	1250
60	3	50	0
60	4	50	0
60	3	50	50
60	2	100	0
60	2	100	0
60	2	100	0
60	2	100	0
60	1	100	0
60	2	100	1250
60	3	50	0
60	4	50	0
60	4	50	0
60	4	50	0
60	4	50	0
60	4	50	0
60	4	50	0
60	1	100	300
60	4	50	0
60	4	50	250
60	3	50	50
60	3	50	0
60	3	50	50
60	3	50	0
60	3	50	50
60	3	50	50
60	2	100	0
60	2	100	0
60	3	50	0
60	3	50	25
60	3	50	75
60	2	100	0
60	2	100	0
60	2	100	0
60	2	100	0
60	4	50	0
60	1	100	0
60	1	100	200
60	1	100	0
60	1	100	250
60	1	100	350
60	3	50	0
60	2	100	1250
60	1	100	0
60	1	100	350
60	1	100	0
60	1	100	250
60	1	100	200
60	3	50	0
60	3	50	0
60	3	50	25
60	3	50	75
60	2	100	0
60	3	50	0
60	2	100	0
60	1	100	0
60	1	100	300
60	3	50	50
60	3	50	0
60	4	50	0
60	1	100	150
60	3	50	0
60	1	100	0
60	3	50	0
60	1	100	0
60	3	50	50
60	1	100	0
60	3	50	25
60	1	100	300
60	3	50	50
60	1	100	0
60	3	50	0
60	1	100	350
60	3	50	0
60	1	100	0
60	3	50	75
60	1	100	200
60	1	100	250
60	3	50	50
60	2	100	0
60	1	100	150
60	2	100	0
60	4	50	0
60	3	50	0
60	4	50	0
60	3	50	0
60	1	100	0
61	2	100	0
61	3	50	0
61	1	100	0
61	4	50	0
61	1	100	0
61	2	100	0
61	1	100	150
61	2	100	0
61	3	50	0
61	2	100	0
61	1	100	0
61	2	100	0
61	3	50	50
61	2	100	0
61	1	100	300
61	4	50	0
61	2	100	0
61	4	50	0
61	2	100	0
61	4	50	0
61	4	50	0
61	2	100	1250
61	4	50	0
61	3	50	0
61	4	50	0
61	3	50	50
61	4	50	0
61	1	100	0
61	4	50	0
61	3	50	0
61	1	100	200
61	4	50	250
61	2	100	0
61	3	50	50
61	4	50	0
61	2	100	0
61	4	50	0
61	3	50	0
61	2	100	0
61	4	50	0
61	4	50	0
61	4	50	0
61	4	50	0
61	4	50	0
61	4	50	0
61	4	50	0
61	2	100	0
61	4	50	250
61	2	100	1250
61	4	50	0
61	2	100	0
61	1	100	0
61	4	50	0
61	3	50	50
61	4	50	0
61	4	50	0
61	2	100	0
61	4	50	0
61	3	50	50
61	4	50	0
61	2	100	0
61	4	50	0
61	2	100	0
61	4	50	0
61	2	100	0
61	1	100	250
61	4	50	250
61	2	100	0
61	3	50	0
61	2	100	1250
61	4	50	0
61	2	100	0
61	4	50	0
61	4	50	0
61	3	50	25
61	4	50	0
61	3	50	75
61	4	50	0
61	3	50	0
61	3	50	0
61	4	50	250
61	3	50	0
61	1	100	350
61	2	100	0
61	4	50	0
61	3	50	25
61	4	50	0
61	3	50	75
61	4	50	0
61	3	50	0
61	4	50	0
61	3	50	50
61	4	50	0
61	3	50	0
61	4	50	0
61	3	50	0
61	4	50	0
61	3	50	0
61	4	50	0
61	3	50	50
63	1	100	0
63	1	100	0
63	1	100	150
63	4	50	0
63	3	50	0
63	2	100	0
63	2	100	0
63	2	100	0
63	2	100	0
63	1	100	0
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	0
63	3	50	0
63	3	50	50
63	2	100	0
63	2	100	0
63	2	100	0
63	2	100	0
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	250
63	4	50	0
63	4	50	0
63	4	50	0
63	2	100	1250
63	1	100	300
63	2	100	0
63	2	100	0
63	2	100	0
63	2	100	0
63	2	100	1250
63	3	50	0
63	4	50	0
63	3	50	50
63	4	50	0
63	4	50	0
63	4	50	0
63	1	100	0
63	2	100	0
63	2	100	0
63	3	50	0
63	1	100	200
63	4	50	0
63	4	50	0
63	3	50	50
63	4	50	250
63	3	50	0
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	0
63	3	50	50
63	4	50	0
63	4	50	250
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	250
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	250
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	0
63	4	50	0
63	3	50	50
63	1	100	0
63	4	50	0
63	4	50	0
63	4	50	0
63	1	100	250
63	3	50	0
63	3	50	25
63	4	50	0
63	4	50	250
63	4	50	0
63	4	50	0
63	4	50	0
64	1	100	0
64	1	100	0
64	1	100	150
64	1	100	0
64	1	100	300
64	2	100	0
64	2	100	0
64	2	100	0
64	2	100	0
64	2	100	0
64	3	50	0
64	3	50	0
64	3	50	50
64	3	50	0
64	3	50	50
64	4	50	0
64	4	50	0
64	4	50	0
64	4	50	0
64	4	50	0
64	2	100	0
64	2	100	0
64	2	100	0
64	2	100	1250
64	2	100	0
64	2	100	0
64	2	100	0
64	2	100	0
64	4	50	0
64	4	50	0
64	4	50	0
64	4	50	0
64	4	50	250
64	4	50	0
64	4	50	0
64	4	50	0
64	4	50	0
64	4	50	0
64	4	50	0
64	4	50	0
64	4	50	0
64	4	50	0
64	4	50	250
64	3	50	0
64	3	50	50
64	3	50	0
64	3	50	50
64	2	100	1250
64	1	100	0
64	1	100	200
64	2	100	0
64	2	100	0
64	2	100	0
64	2	100	0
64	2	100	0
64	2	100	0
64	2	100	1250
64	3	50	50
64	4	50	0
64	4	50	0
64	4	50	0
64	4	50	0
64	4	50	0
64	4	50	0
64	4	50	0
64	4	50	0
64	4	50	250
64	4	50	0
64	4	50	0
64	4	50	0
64	4	50	0
64	4	50	0
64	4	50	250
64	3	50	0
64	3	50	25
64	3	50	75
64	3	50	0
64	3	50	0
64	3	50	0
64	3	50	25
64	3	50	75
64	3	50	0
64	3	50	50
64	3	50	0
64	3	50	0
64	3	50	0
64	3	50	50
64	3	50	25
64	3	50	50
64	3	50	0
64	3	50	0
64	3	50	75
64	3	50	50
64	3	50	0
64	3	50	0
64	3	50	0
64	3	50	25
64	3	50	25
64	3	50	0
64	3	50	75
65	2	100	0
65	1	100	0
65	3	50	0
65	2	100	0
65	2	100	0
65	2	100	0
65	4	50	0
65	1	100	0
65	2	100	0
65	2	100	0
65	2	100	0
65	3	50	0
65	2	100	0
65	2	100	1250
65	1	100	150
65	2	100	0
65	2	100	0
65	3	50	50
65	2	100	0
65	3	50	0
65	2	100	0
65	4	50	0
65	4	50	0
65	2	100	1250
65	2	100	0
65	2	100	0
65	2	100	0
